决策时刻,主玩家队伍,主玩家角色,主玩家位置X,主玩家位置Y,主玩家位置Z,主玩家武器偏航角,主玩家武器俯仰角,主玩家速度X,主玩家速度Y,主玩家速度Z,主玩家速度大小,主玩家相机X坐标,主玩家相机Y坐标,主玩家相机Z坐标,主玩家视野范围,主玩家开镜状态,主玩家Buff数量,当前已追踪玩家数量,敌方玩家数量,队友玩家数量,敌人平均距离,队友平均距离,10米内敌人数,20米内敌人数,10米内队友数,20米内队友数,最近敌人队伍,最近敌人角色,最近敌人距离,最近敌人相对位置X,最近敌人相对位置Y,最近敌人相对位置Z,最近敌人位置X,最近敌人位置Y,最近敌人位置Z,最近敌人武器偏航角,最近敌人武器俯仰角,最近敌人速度X,最近敌人速度Y,最近敌人速度Z,最近敌人速度大小,最近敌人相机X坐标,最近敌人相机Y坐标,最近敌人相机Z坐标,最近敌人视野范围,最近敌人开镜状态,最近敌人Buff数量,最近队友队伍,最近队友角色,最近队友距离,最近队友相对位置X,最近队友相对位置Y,最近队友相对位置Z,最近队友位置X,最近队友位置Y,最近队友位置Z,最近队友武器偏航角,最近队友武器俯仰角,最近队友速度X,最近队友速度Y,最近队友速度Z,最近队友速度大小,最近队友相机X坐标,最近队友相机Y坐标,最近队友相机Z坐标,最近队友视野范围,最近队友开镜状态,最近队友Buff数量,has_recent_enemy,has_recent_teammate,has_main_player_pose,主到敌人水平距离,主到敌人三维距离_重算,主到敌人高度差,主玩家朝向_敌人夹角,主玩家俯仰_敌人夹角,主到队友水平距离,主到队友三维距离_重算,主到队友高度差,主玩家朝向_队友夹角,主玩家俯仰_队友夹角,最近敌人距离_除以_敌人平均距离,最近队友距离_除以_队友平均距离,10米压力差_敌减队,20米压力差_敌减队,敌我数量差,敌我数量比,主玩家是否静止,最近敌人是否静止,最近队友是否静止,主敌速度差,主队速度差,主敌视野差,主玩家Buff数量_x_敌方玩家数量,主玩家Buff数量_x_10米内敌人数
20.0,4,UNKNOWN_ROLE_30008,3802.0,-249.9,-4600.0,167.2,15.8,0.2,0.0,-0.0,0.2,3802.0,-249.2,-4600.0,120.0,1.0,6,20,17,2,200.9117300950655,10.26871866396205,0,0,1,2,5.0,无名,44.10770907675891,-37.0,-0.6999999999999886,24.0,3765.0,-250.6,-4576.0,340.3,358.0,2.2,-0.0,1.1,2.459674775249769,3765.0,-250.2,-4576.0,90.8,0.0,1,4.0,骇爪,2.1771541057076655,-0.6999999999998181,-0.5,-2.0,3801.3,-250.4,-4602.0,155.7,30.3,0.0,0.0,0.0,0.0,3801.3,-249.7,-4602.0,120.0,0.0,4,1,1,1,37.00662102921584,44.10770907675891,24.0,13.883844907436696,17.164723480787988,0.8602325267041147,2.1771541057076655,-2.0,48.337677791981434,82.5266735186476,0.21953774951760377,0.2120180888145629,-1,-2,15,5.666666666666667,1.0,0.0,1.0,-2.259674775249769,0.2,29.200000000000003,102,0
20.0,5,蜂医,6762.0,-219.5,-4491.7,185.4,350.3,-3.5,0.0,-0.3,3.5128336140500593,6762.0,-218.8,-4491.7,120.0,1.0,5,18,6,2,61.55709074274605,32.18183685598918,0,0,0,1,1.0,威龙,43.71841717171397,-14.0,-3.0999999999999943,41.30000000000018,6748.0,-222.6,-4450.4,295.8,3.8,3.2,0.0,-2.2,3.88329756778952,6748.0,-221.9,-4450.4,90.9,0.0,0,5.0,露娜,15.77149327108864,-15.699999999999818,0.0,-1.5,6746.3,-219.5,-4493.2,200.4,351.2,-2.9,0.0,-1.1,3.1016124838541645,6746.3,-218.8,-4493.2,89.9,0.0,0,1,1,1,14.339107364128353,43.71841717171397,41.30000000000018,7.085467490857127,279.4466884212275,15.699999999999818,15.77149327108864,-1.5,5.400000000000006,355.75755348510467,0.7102092812413459,0.4900743652907275,0,-1,4,2.0,0.0,0.0,0.0,-0.3704639537394607,0.4112211301958948,29.099999999999994,30,0
20.0,4,蝶,6745.7,-218.8,-4535.1,174.3,1.5,-0.1,-0.3,-1.1,1.14455231422596,6745.8,-218.1,-4534.7,82.0,1.0,14,18,11,2,65.21730108632589,18.067446469209123,0,0,1,1,5.0,露娜,27.825348155953026,-4.199999999999818,0.6000000000000227,27.5,6741.5,-218.2,-4507.6,80.4,346.7,1.2,0.0,6.8,6.905070600652827,6741.5,-217.6,-4507.6,89.9,0.0,10,4.0,疾风,8.623804264939693,-5.300000000000182,-0.19999999999998863,-6.799999999999272,6740.4,-219.0,-4541.9,32.8,360.0,0.0,0.0,0.0,0.0,6740.3,-218.5,-4541.9,101.6,0.0,7,1,1,1,4.242640687119108,27.825348155953026,27.5,2.430102354156645,79.72967721400933,5.303772242470629,8.623804264939693,-6.799999999999272,7.861079488226096,53.54696228697206,0.4266559286027733,0.4773117374188179,-1,-1,9,3.6666666666666665,0.0,0.0,1.0,-5.760518286426867,1.14455231422596,-7.900000000000006,154,0
20.0,7,银翼,3962.5,-250.3,-4555.5,109.9,0.0,0.0,0.0,0.0,0.0,3962.5,-249.7,-4555.5,90.0,1.0,10,19,17,1,289.0128404649603,3.623534186398442,0,0,1,1,3.0,银翼,155.2581398832282,-118.90000000000009,2.8000000000000114,99.80000000000018,3843.6,-247.5,-4455.7,140.9,0.0,0.0,0.0,0.0,0.0,3843.6,-246.8,-4455.7,90.0,0.0,8,7.0,银翼,3.623534186398442,1.699999999999818,0.0,-3.199999999999818,3964.2,-250.3,-4558.7,109.9,0.0,0.0,0.0,0.0,0.0,3964.2,-249.7,-4558.7,90.0,0.0,9,1,1,1,118.93296431183417,155.2581398832282,99.80000000000018,68.75097950752092,40.00095933766735,1.699999999999818,3.623534186398442,-3.199999999999818,109.89999999999998,62.02052561152105,0.5372015292934765,1.0,-1,-1,16,8.5,1.0,1.0,1.0,0.0,0.0,0.0,170,0
19.95,4,露娜,3590.6,-161.1,-7890.5,52.6,345.4,0.0,0.0,0.0,0.0,3590.6,-160.5,-7890.5,106.1,1.0,5,13,3,2,187.82305088680698,12.66059153554184,2,2,1,1,6.0,蝶,2.404163056034361,1.300000000000182,-0.30000000000001137,2.0,3591.9,-161.4,-7888.5,250.4,345.3,0.0,0.0,0.0,0.0,3591.9,-161.0,-7888.5,90.0,0.0,14,4.0,骇爪,5.300943312279609,0.09999999999990905,0.0,-5.300000000000182,3590.7,-161.1,-7895.8,124.5,327.2,-1.0,0.0,1.5,1.8027756377319946,3590.7,-160.5,-7895.8,120.0,0.0,13,1,1,1,1.3341664064128131,2.404163056034361,2.0,65.59461679191523,289.1065868167782,0.09999999999990905,5.300943312279609,-5.300000000000182,52.599999999999994,434.3190758133403,0.012800149101418062,0.41869633795532935,1,1,1,1.0,1.0,1.0,0.0,0.0,-1.8027756377319946,16.099999999999994,15,10
20.0,3,红狼,6774.5,-213.6,-4571.5,148.2,324.7,-0.5,0.2,1.2,1.3152946437965904,6774.5,-213.0,-4571.5,99.0,1.0,0,16,3,1,130.18286387199078,54.56152490537664,0,0,0,0,5.0,红狼,61.32943828211668,-56.399999999999636,-5.300000000000011,-23.5,6718.1,-218.9,-4595.0,71.8,0.4,-6.5,-2.8,2.6,7.539893898457723,6718.1,-218.2,-4595.0,117.0,0.0,4,3.0,疾风,54.56152490537664,-53.600000000000364,4.400000000000006,-9.199999999999818,6720.9,-209.2,-4580.7,73.1,0.0,0.0,9.4,0.0,9.4,6720.9,-208.6,-4580.7,99.0,0.0,11,1,1,1,56.648477472920305,61.32943828211668,-23.5,37.168412680267465,347.23058221115343,53.78029378871074,54.56152490537664,-9.199999999999818,27.10713749441021,334.4074175613274,0.4711022361777362,1.0,0,0,2,1.5,0.0,0.0,0.0,-6.224599254661133,-8.08470535620341,-18.0,0,0
20.0,5,蜂医,6773.8,-219.5,-4480.5,271.5,356.4,0.0,0.0,0.0,0.0,6774.1,-218.9,-4480.5,120.0,1.0,1,18,6,2,94.00343985574865,40.496292323181464,0,2,0,1,6.0,露娜,13.713132391980848,0.5999999999994543,0.0,-13.699999999999818,6774.4,-219.5,-4494.2,88.1,2.5,-0.0,0.0,-0.7,0.7,6774.4,-218.9,-4494.2,120.0,0.0,13,5.0,露娜,13.5118466539554,12.800000000000182,-3.3000000000000114,2.800000000000182,6786.6,-222.8,-4477.7,246.1,3.6,-1.3,0.0,0.6,1.4317821063276355,6787.0,-222.2,-4477.9,77.3,0.0,8,1,1,1,0.5999999999994543,13.713132391980848,-13.699999999999818,88.5,443.892298272936,13.21854757528242,13.5118466539554,2.800000000000182,74.0432445999453,344.44018762447297,0.14587904882017186,0.33365638874106895,0,1,4,2.0,1.0,0.0,0.0,-0.7,-1.4317821063276355,0.0,6,0
20.0,6,威龙,3199.4,-163.9,-7640.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.4,-164.0,-7640.0,89.9,1.0,0,13,5,0,578.5202620261966,18.216640039347894,0,0,0,0,4.0,无名,496.8815150516266,436.5999999999999,2.8000000000000114,-237.19999999999982,3636.0,-161.1,-7877.2,133.1,353.1,-2.8,0.0,3.1,4.177319714841085,3636.0,-160.5,-7877.2,90.0,0.0,1,5.0,MISSING,11.9910383185333,-0.099999999999909,0.0,0.0,3790.2,-198.7,-4503.7,167.9,350.2,0.0,0.0,0.0,1.811077027627484,3790.2,-198.0,-4503.7,90.0,0.0,0,1,1,1,436.6089783776782,496.8815150516266,-237.19999999999982,0.367443846247653,28.51425474747722,4.899999999999977,9.390686872062496,0.0,86.32338064168295,323.17969077187075,0.8588835131052449,0.773790939447696,0,0,5,5.0,1.0,0.0,0.0,-4.177319714841085,-0.25849027169622885,-0.09999999999999432,0,0
19.95,1,露娜,6755.7,-218.2,-4517.1,321.4,325.3,-0.1,0.0,-0.0,0.1,6755.7,-217.5,-4517.1,90.0,1.0,0,18,0,2,155.5869210338427,13.23095848481934,0,0,1,1,4.0,MISSING,29.460397144899385,0.6000000000000227,0.0,-0.4000000000005457,3783.2,-198.7,-4510.8,166.4,349.1,0.0,0.0,0.0,1.0295630140987,3783.2,-198.0,-4510.8,90.0,0.0,0,1.0,蛊,4.494441010849291,3.800000000000182,0.0,2.4000000000005457,6759.5,-218.2,-4514.7,353.6,347.0,3.5,0.0,-0.4,3.5227829907617076,6759.5,-217.5,-4514.7,99.1,0.0,0,1,1,1,13.793114224133692,25.09342543376652,-0.4000000000005457,63.69999999999999,321.9144148448269,3.800000000000182,4.494441010849291,2.4000000000005457,38.60000000000002,293.02435568541773,0.2036030818756888,0.3396912639402526,-1,-1,-2,0.0,1.0,0.0,0.0,0.11973473589822986,-3.4227829907617076,0.0,0,0
20.0,1,威龙,6658.6,-208.7,-4527.0,164.2,350.5,-1.8,-2.2,1.2,3.0854497241083028,6658.6,-208.1,-4527.0,100.9,1.0,0,18,15,2,183.79518263166796,17.695572710729508,0,0,1,1,4.0,威龙,22.251292097314053,18.199999999999818,11.199999999999989,-6.199999999999818,6676.8,-197.5,-4533.2,25.2,331.1,0.5,0.0,0.3,0.58309518948453,6676.8,-196.9,-4533.2,114.6,0.0,0,1.0,露娜,8.853247991556547,-6.300000000000182,-0.5,6.199999999999818,6652.3,-209.2,-4520.8,274.3,350.2,0.0,0.0,0.0,0.0,6652.6,-208.6,-4520.7,90.0,0.0,0,1,1,1,21.370072531463087,22.251292097314053,-6.199999999999818,132.59249775375088,366.6787842297374,6.319810123730166,8.853247991556547,6.199999999999818,20.337772507906493,306.0482834665185,0.12106569812499618,0.500308644217459,-1,-1,13,5.0,0.0,0.0,1.0,2.5023545346237728,3.0854497241083028,-13.699999999999989,0,0
19.95,4,威龙,6657.0,-214.7,-4557.5,81.6,358.7,1.7,3.4,6.9,7.8778169564924525,6657.0,-214.1,-4557.5,104.8,1.0,11,16,10,2,176.37942483303456,34.31985730332981,0,0,0,0,6.0,无名,67.5103695738658,-21.199999999999818,5.0,63.899999999999636,6635.8,-209.7,-4493.6,78.4,342.0,0.0,0.0,0.0,0.0,6635.8,-209.7,-4493.6,90.0,0.0,0,4.0,蝶,24.23633635680098,-0.3999999999996362,16.0,-18.199999999999818,6656.6,-198.7,-4575.7,156.9,319.3,1.6,0.0,3.7,4.031128874149275,6656.6,-198.0,-4575.7,90.0,0.0,0,1,1,1,21.78164364780565,67.5103695738658,63.899999999999636,85.12935612359621,287.5227441347294,16.004999218994037,24.23633635680098,-18.199999999999818,9.832096184163333,407.3717460891491,0.3827564900938582,0.706189892999628,0,0,8,3.3333333333333335,0.0,1.0,0.0,7.8778169564924525,3.846688082343178,14.799999999999997,110,0
20.0,7,银翼,3962.5,-250.3,-4555.5,109.9,0.0,0.0,0.0,0.0,0.0,3962.5,-249.7,-4555.5,90.0,1.0,10,19,17,1,289.0128404649603,3.623534186398442,0,0,1,1,3.0,银翼,155.2581398832282,-118.90000000000009,2.8000000000000114,99.80000000000018,3843.6,-247.5,-4455.7,140.9,0.0,0.0,0.0,0.0,0.0,3843.6,-246.8,-4455.7,90.0,0.0,8,7.0,银翼,3.623534186398442,1.699999999999818,0.0,-3.199999999999818,3964.2,-250.3,-4558.7,109.9,0.0,0.0,0.0,0.0,0.0,3964.2,-249.7,-4558.7,90.0,0.0,9,1,1,1,118.93296431183417,155.2581398832282,99.80000000000018,68.75097950752092,40.00095933766735,1.699999999999818,3.623534186398442,-3.199999999999818,109.89999999999998,62.02052561152105,0.5372015292934765,1.0,-1,-1,16,8.5,1.0,1.0,1.0,0.0,0.0,0.0,170,0
20.0,7,银翼,3962.5,-250.3,-4555.5,109.9,0.0,0.0,0.0,0.0,0.0,3962.5,-249.7,-4555.5,90.0,1.0,10,19,17,1,289.0128404649603,3.623534186398442,0,0,1,1,3.0,银翼,155.2581398832282,-118.90000000000009,2.8000000000000114,99.80000000000018,3843.6,-247.5,-4455.7,140.9,0.0,0.0,0.0,0.0,0.0,3843.6,-246.8,-4455.7,90.0,0.0,8,7.0,银翼,3.623534186398442,1.699999999999818,0.0,-3.199999999999818,3964.2,-250.3,-4558.7,109.9,0.0,0.0,0.0,0.0,0.0,3964.2,-249.7,-4558.7,90.0,0.0,9,1,1,1,118.93296431183417,155.2581398832282,99.80000000000018,68.75097950752092,40.00095933766735,1.699999999999818,3.623534186398442,-3.199999999999818,109.89999999999998,62.02052561152105,0.5372015292934765,1.0,-1,-1,16,8.5,1.0,1.0,1.0,0.0,0.0,0.0,170,0
20.0,3,骇爪,3761.5,-236.0,-4346.7,4.2,12.0,0.9,0.9,0.0,1.2727922061357855,3761.5,-235.3,-4346.7,110.0,1.0,0,20,16,2,231.6408461202719,32.5630249139948,0,0,0,0,6.0,红狼,41.86764860844238,40.40000000000009,10.699999999999989,2.5,3801.9,-225.3,-4344.2,56.0,356.8,0.0,0.0,0.0,0.0,3801.6,-224.6,-4344.0,115.0,0.0,1,3.0,疾风,26.984995831016768,-24.09999999999991,-7.300000000000011,-9.699999999999818,3737.4,-243.3,-4356.4,51.6,359.4,3.1,0.0,3.9,4.98196748283246,3737.4,-242.6,-4356.4,120.0,0.0,1,1,1,1,41.79294198785253,41.86764860844238,2.5,10.634275844790551,8.576719473596759,25.18134229940882,26.984995831016768,-9.699999999999818,167.34819984786225,33.06697595813643,0.18074380796685563,0.8287005246683722,0,0,14,5.333333333333333,0.0,1.0,0.0,1.2727922061357855,-3.7091752766966746,-5.0,0,0
20.0,4,UNKNOWN_ROLE_30008,3819.7,-247.0,-4626.0,213.1,348.6,0.0,0.0,0.0,0.0,3819.7,-246.4,-4626.0,120.0,1.0,1,20,13,2,160.1929637419054,5.410886390669203,0,2,2,2,5.0,无名,11.943617542436675,-10.0,-5.900000000000006,2.800000000000182,3809.7,-252.9,-4623.2,99.4,358.0,-0.1,0.0,0.7,0.7071067811865475,3809.7,-252.5,-4623.2,90.8,0.0,0,4.0,蝶,5.141984052872934,-5.0,0.0,-1.199999999999818,3814.7,-247.0,-4627.2,101.8,358.2,0.0,0.0,0.0,0.0,3814.3,-246.4,-4627.3,95.0,0.0,1,1,1,1,11.610770861575043,11.943617542436675,2.800000000000182,2.559395150318437,335.0416894557454,5.0,5.141984052872934,-1.199999999999818,33.099999999999994,362.09573328079387,0.07455769132082238,0.9503034589194153,-2,0,11,4.333333333333333,1.0,0.0,1.0,-0.7071067811865475,0.0,29.200000000000003,13,0
20.0,4,威龙,6642.3,-209.0,-4497.2,62.3,351.9,0.6,-0.7,3.7,3.8131351929875237,6642.3,-208.4,-4497.2,104.8,1.0,7,16,10,2,192.68304874478605,27.075256865740233,1,2,0,0,6.0,无名,5.931273050534883,-4.5,-0.6999999999999886,3.800000000000182,6637.8,-209.7,-4493.4,356.5,2.0,0.0,0.0,0.0,0.0,6637.8,-209.7,-4493.4,90.0,0.0,1,4.0,露娜,24.5552438391478,9.599999999999454,-0.19999999999998863,-22.600000000000364,6651.9,-209.2,-4519.8,120.1,354.3,-2.5,0.0,2.1,3.2649655434629015,6651.9,-208.6,-4519.8,120.0,0.0,0,1,1,1,4.554119014694279,5.931273050534883,3.800000000000182,126.54181456019154,312.05806002788455,9.602083107325697,24.5552438391478,-22.600000000000364,63.49348942398203,418.88077186303633,0.030782536861304367,0.9069256096409877,1,2,8,3.3333333333333335,0.0,1.0,0.0,3.8131351929875237,0.5481696495246222,14.799999999999997,70,7
20.0,1,威龙,6554.3,-222.8,-4622.1,282.5,356.2,-0.7,0.0,-6.7,6.736467917239716,6554.3,-222.2,-4622.1,15.7,1.0,0,18,9,2,213.9028268595973,61.818513497728716,0,0,0,0,6.0,疾风,148.03168579733182,126.0,-0.29999999999998295,-77.69999999999982,6680.3,-223.1,-4699.8,41.8,354.8,0.6,0.0,-0.0,0.6,6680.3,-223.2,-4699.8,110.2,0.0,0,1.0,露娜,36.891191360540795,6.0,0.0,36.400000000000546,6560.3,-222.8,-4585.7,273.5,358.1,-1.1,-0.1,-3.7,3.861346915261565,6560.3,-222.2,-4585.7,83.7,0.0,0,1,1,1,126.00035714235099,148.03168579733182,-77.69999999999982,77.3635817351315,387.86067854010287,6.0,36.891191360540795,36.400000000000546,77.5,275.56019080191317,0.692051096147961,0.5967660701174288,0,0,7,3.0,0.0,0.0,0.0,6.136467917239717,2.8751210019781515,-94.5,0,0
20.0,4,威龙,3895.6,-243.2,-4380.2,322.5,352.3,-1.4,0.0,-0.2,1.414213562373095,3895.6,-242.6,-4380.2,120.0,1.0,4,20,16,2,216.06010317403306,12.902060961821041,0,0,1,2,7.0,乌鲁鲁,31.31676867111318,31.200000000000273,-0.10000000000002274,-2.699999999999818,3926.8,-243.3,-4382.9,189.2,356.8,-0.6,0.0,-0.1,0.6082762530298219,3926.8,-242.7,-4382.9,90.0,0.0,2,4.0,露娜,8.523496934944497,0.5,-4.200000000000017,-7.400000000000546,3896.1,-247.4,-4387.6,334.0,3.5,0.7,0.0,-0.3,0.7615773105863908,3896.1,-246.7,-4387.6,99.0,0.0,8,1,1,1,31.20016025599896,31.31676867111318,-2.699999999999818,37.31636030988017,357.24594126873666,4.2296571965113365,8.523496934944497,-7.400000000000546,45.711025425561274,412.54878171046636,0.14494470849108135,0.6606306511933782,-1,-2,14,5.333333333333333,0.0,0.0,0.0,0.805937309343273,0.6526362517867041,30.0,64,0
20.0,3,骇爪,3729.7,-243.3,-4363.0,17.6,359.1,3.3,0.0,1.0,3.4481879299133333,3729.7,-242.6,-4363.0,110.0,1.0,0,20,17,2,253.03092913058245,38.496982123693265,0,0,0,0,6.0,红狼,71.99499982637697,67.80000000000018,18.0,16.199999999999818,3797.5,-225.3,-4346.8,53.5,359.5,1.6,4.4,6.6,8.091971329657563,3797.5,-224.7,-4346.8,115.0,0.0,0,3.0,疾风,38.18494467718907,-27.199999999999818,-4.0,-26.5,3702.5,-247.3,-4389.5,25.0,2.6,-1.9,0.1,3.9,4.339354790749426,3702.5,-246.7,-4389.5,120.0,0.0,1,1,1,1,70.1486992039056,71.99499982637697,16.199999999999818,2.7317186415018284,346.096202933791,27.492544443903153,38.18494467718907,-26.5,170.76588612403265,403.046850837517,0.2845304329939139,0.9918944958983643,0,0,15,5.666666666666667,0.0,0.0,0.0,-4.64378339974423,-0.8911668608360928,-5.0,0,0
20.0,4,威龙,6740.4,-199.0,-4499.5,180.3,351.9,-0.5,0.0,-0.5,0.7071067811865476,6740.4,-198.4,-4499.5,120.0,1.0,7,16,13,2,171.53859673582667,3.811593098023103,1,2,2,2,3.0,威龙,9.30591209930563,-1.199999999999818,-8.0,4.600000000000364,6739.2,-207.0,-4494.9,62.7,5.6,-0.2,-0.3,0.7,0.787400787401181,6739.2,-206.4,-4494.9,90.0,0.0,13,4.0,露娜,3.385262175962608,1.9000000000005457,0.09999999999999432,-2.800000000000182,6742.3,-198.9,-4502.3,91.7,334.0,0.0,-0.0,0.2,0.2,6742.3,-198.4,-4502.3,90.0,0.0,3,1,1,1,8.089499366462647,9.30591209930563,4.600000000000364,81.16923439005313,322.27577707203324,1.9026297590445895,3.385262175962608,-2.800000000000182,177.2872124958177,407.7034754644991,0.054249669033010366,0.8881488891661564,-1,0,11,4.333333333333333,0.0,0.0,1.0,-0.08029400621463345,0.5071067811865475,30.0,91,7
20.0,6,骇爪,6880.2,-228.5,-4806.1,231.5,352.1,-2.6,0.0,-3.2,4.123105625617661,6880.2,-227.8,-4806.1,90.0,1.0,2,19,15,2,306.32263006154625,8.891999357508451,0,0,1,2,1.0,露娜,148.7906247046498,-76.89999999999964,9.800000000000011,127.0,6803.3,-218.7,-4679.1,85.4,353.3,0.0,0.0,0.0,0.0,6803.3,-218.1,-4679.2,90.0,0.0,0,6.0,蝶,4.123105625617837,-3.199999999999818,-1.0,2.4000000000005457,6877.0,-229.5,-4803.7,250.0,355.2,-1.3,0.0,-3.7,3.9217343102255158,6877.0,-228.9,-4803.7,90.0,0.0,1,1,1,1,77.5219323804557,148.7906247046498,127.0,58.762525955715205,293.5002633715267,3.3526109228478687,4.123105625617837,2.4000000000005457,34.14597536373776,316.5026403141626,0.48573174197007524,0.46368712590338473,-1,-2,13,5.0,0.0,1.0,0.0,4.123105625617661,0.2013713153921448,0.0,30,0
20.0,3,骇爪,3731.4,-247.0,-4608.4,129.8,336.2,-1.7,0.0,2.6,3.1064449134018135,3731.4,-246.4,-4608.4,109.7,1.0,0,20,4,1,229.57770185841335,81.34494452638079,0,0,0,0,8.0,UNKNOWN_ROLE_30008,193.6979865667165,-78.90000000000009,-0.30000000000001137,176.89999999999964,3652.5,-247.3,-4431.5,96.1,360.0,0.0,0.0,0.0,0.0,3652.5,-246.7,-4431.5,85.0,0.0,0,3.0,银翼,81.34494452638079,80.79999999999973,0.0,-9.400000000000546,3812.2,-247.0,-4617.8,322.3,345.0,4.4,-0.2,-2.0,4.83735464897913,3812.2,-246.4,-4617.8,120.0,0.0,0,1,1,1,78.90057034014403,193.6979865667165,176.89999999999964,50.41785362509711,270.23772789966097,80.79999999999973,81.34494452638079,-9.400000000000546,129.8,342.8357687628898,0.8437142849621135,1.0,0,0,3,2.0,0.0,1.0,0.0,3.1064449134018135,-1.7309097355773169,24.700000000000003,0,0
20.0,6,乌鲁鲁,3558.4,-166.5,-7958.5,15.6,352.2,3.2,0.1,0.9,3.3256578296631782,3558.4,-165.8,-7958.5,90.0,1.0,0,13,8,2,330.53014317857634,321.3781746028066,0,0,0,0,3.0,无名,126.01531652938084,-105.90000000000009,0.4000000000000057,68.30000000000018,3452.5,-166.1,-7890.2,279.4,356.4,2.0,-0.1,-1.6,2.563201123595259,3452.5,-165.5,-7890.2,85.5,0.0,0,6.0,蝶,320.57574767907795,-178.5999999999999,-2.9000000000000057,266.1999999999998,3379.8,-169.4,-7692.3,248.6,346.0,-0.1,0.0,-0.2,0.223606797749979,3379.8,-168.8,-7692.3,90.0,0.0,0,1,1,1,105.90075542695632,126.01531652938084,68.30000000000018,164.1835863756802,319.3802715826047,178.62354268124895,320.57574767907795,266.1999999999998,165.33025285678104,296.06210736071944,0.3812521161233341,0.9975031692033214,0,0,6,2.6666666666666665,0.0,0.0,1.0,0.762456706067919,3.102051031913199,4.5,0,0
20.0,4,UNKNOWN_ROLE_30008,3801.5,-249.9,-4600.1,167.8,15.6,1.8,0.0,1.3,2.220360331117452,3801.5,-249.2,-4600.1,120.0,1.0,6,20,17,2,201.03636426056588,9.663765546938285,0,0,1,2,5.0,无名,44.05337671507176,-37.0,-0.6999999999999886,23.900000000000546,3764.5,-250.6,-4576.2,341.6,357.8,1.2,-0.0,0.6,1.3416407864998738,3764.5,-250.2,-4576.2,90.8,0.0,1,4.0,骇爪,1.9672315572902441,-0.09999999999990905,-0.5,-1.8999999999996362,3801.4,-250.4,-4602.0,155.9,27.0,-0.7,0.1,0.2,0.7348469228349533,3801.4,-249.7,-4602.0,120.0,0.0,4,1,1,1,37.00662102921584,44.05337671507176,23.900000000000546,13.283844907436674,17.255602408918605,0.5099019513592606,1.9672315572902441,-1.8999999999996362,90.89006752598982,90.57753646483131,0.2191313839021362,0.2035678067452196,-1,-2,15,5.666666666666667,0.0,0.0,0.0,0.8787195446175782,1.4855134082824986,29.200000000000003,102,0
20.0,2,蛊,6805.1,-218.7,-4679.9,88.3,354.1,0.0,0.0,0.9,0.9,6805.1,-218.1,-4679.9,36.9,1.0,1,18,15,2,156.93375568437966,44.119236218362744,0,0,0,0,6.0,蜂医,43.29457240809738,12.099999999999454,-2.4000000000000057,41.5,6817.2,-221.1,-4638.4,205.0,353.3,0.0,-2.3,0.0,2.3,6817.2,-220.4,-4638.4,90.0,0.0,0,2.0,威龙,38.49402551046072,-18.100000000000364,-4.300000000000011,33.69999999999982,6787.0,-223.0,-4646.2,86.0,0.8,0.7,0.0,0.8,1.063014581273465,6787.0,-223.1,-4646.2,100.0,0.0,15,1,1,1,12.335720489699286,43.29457240809738,41.5,99.51884228126937,280.6543854744004,18.603763060198688,38.49402551046072,33.69999999999982,105.0639640013722,293.0004737864317,0.2758780111983689,0.8724998166318942,0,0,13,5.0,0.0,0.0,0.0,-1.4,-0.16301458127346502,-53.1,15,0
20.0,6,疾风,6479.8,-225.1,-4553.9,315.7,356.2,3.6,0.1,-1.7,3.9824615503479754,6479.8,-224.4,-4553.9,90.0,1.0,0,16,13,2,338.79329743875064,1.0656854249495484,0,0,2,2,5.0,威龙,132.56092938720673,-25.800000000000182,2.5999999999999943,-130.0,6454.0,-222.5,-4683.9,71.1,349.0,2.4,0.0,2.9,3.7643060449437424,6454.0,-221.8,-4683.9,99.1,0.0,5,6.0,蝶,1.0000000000003637,0.8000000000001819,0.0,-0.6000000000003638,6480.6,-225.1,-4554.5,343.5,357.4,3.8,0.0,-1.1,3.9560080889704965,6480.6,-224.4,-4554.5,100.0,0.0,0,1,1,1,25.93067681338089,132.56092938720673,-130.0,141.45456533110212,434.9194486874196,0.8000000000001819,1.0000000000003637,-0.6000000000003638,44.30000000000001,393.06989764585444,0.391273766008231,0.9383632135606111,-2,-2,11,4.333333333333333,0.0,0.0,0.0,0.218155505404233,0.02645346137747895,-9.099999999999994,0,0
20.0,6,无名,3385.0,-169.8,-7821.5,211.8,358.6,0.5,0.0,0.3,0.58309518948453,3385.0,-169.2,-7821.5,54.3,1.0,0,15,13,1,336.13435599070175,5.975784467331727,0,0,1,1,1.0,露娜,37.53371817446248,-25.09999999999991,0.6000000000000227,-27.899999999999636,3359.9,-169.2,-7849.4,62.0,355.6,1.0,-1.0,7.2,7.337574531137657,3359.9,-168.6,-7849.4,90.0,0.0,0,6.0,无名,5.975784467331727,-3.099999999999909,-0.29999999999998295,-5.100000000000364,3381.9,-170.1,-7826.6,189.7,347.8,-1.6,0.0,-0.3,1.6278820596099708,3381.9,-169.7,-7826.6,104.8,0.0,1,1,1,1,25.107170290576263,37.53371817446248,-27.899999999999636,33.16935944090724,406.6159982327904,3.1144823004793953,5.975784467331727,-5.100000000000364,26.272459848343942,417.188305253668,0.11166284405483606,1.0,-1,-1,12,6.5,0.0,0.0,0.0,-6.754479341653127,-1.0447868701254408,-35.7,0,0
